Mon Oct 21 13:52:46 +0000 2019,1186279160232206336,@geaux_tiguhs It’s tough being a Georgia sports fan ok,254283769,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Follow on insta @josh_perkins44 http://DixieFowlco.com,Josh Perkins 🇺🇸,Sat Feb 19 00:30:51 +0000 2011,,6e887508916831ba,Cumming,"Cumming, GA",US,"[[[-84.157388, 34.177522], [-84.157388, 34.23355], [-84.10503, 34.23355], [-84.10503, 34.177522]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279159917613056,"any song from the @euphoriaHBO score, but forever especially ✨",1155291198,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,mediocre observations of the outside world at your fingertips | uci alum | slowly becoming Florida man,tay dolla $ign,Wed Feb 06 22:37:32 +0000 2013,,736e38a7d8ebe159,Pensacola,"Pensacola, FL",US,"[[[-87.259577, 30.399257], [-87.259577, 30.510326], [-87.149742, 30.510326], [-87.149742, 30.399257]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279160769110016,So remember how I said my ex was watching my shit? So i posted pics of myself lookin all fine and shit ... then i noticed sumn,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279160441950208,#@MeAllYouWantButLebronsABitch https://t.co/krfVKQPuLQ,780055386053148672,"Waco, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"Diehard Baylor lover, addicted to all that is Green and Gold. It's about to get Sic in here!!! Let's Go Bay Lor Sic Em,Sic Em Bears!🏈⚾️🏀💚💛💚💛💚💛💪👊👍👌✌",Portal Schmortal I'm Immortal,Sun Sep 25 14:44:31 +0000 2016,,a0b47ebc53eb0e63,Waco,"Waco, TX",US,"[[[-97.26899, 31.45507], [-97.26899, 31.639828], [-97.069323, 31.639828], [-97.069323, 31.45507]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279160697839616,@a_den_hartog @RollsRoyce Ooooo #soclose but not this time. #NamethatFlightDeck is a staple and will continue to… https://t.co/XgmjE7lRWC,3301710308,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"All Syngenta, Husband, Father, Pilot! The views expressed are those of my own.",Trent Palm,Thu Jul 30 16:36:13 +0000 2015,,4cc9a5aa2a29c05c,Worthington,"Worthington, MN",US,"[[[-95.644347, 43.601854], [-95.644347, 43.647182], [-95.56187, 43.647182], [-95.56187, 43.601854]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279161243013120,@realDonaldTrump DAN BONGINO IS A CONSPIRACY THEORIST NUT JOB!,1170096462061101057,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,An Empath in Recovery🎗Windmill Cancer Survivor🎀 #Bipolar💊 #wtp2020 #TheResistance 💙#StrongerTogether #ProChoice👶 #GunReform🔫#ClimateControl⛈,Awoke In Atlanta🍑,Fri Sep 06 22:08:47 +0000 2019,,b077585758242faa,Sandy Springs,"Sandy Springs, GA",US,"[[[-84.4468, 33.876737], [-84.4468, 34.010177], [-84.258089, 34.010177], [-84.258089, 33.876737]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279161347923968,@erika_magaly3 All that forehead 😂,874686288,United States,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"thiccness is relative, I am the legal plug http://soundcloud.com/ronnyj69",Ronny Junja,Fri Oct 12 01:29:33 +0000 2012,,694c54dd125c3fd5,Morristown,"Morristown, TN",US,"[[[-83.465494, 36.136791], [-83.465494, 36.284312], [-83.133813, 36.284312], [-83.133813, 36.136791]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279161641476097,Well my OTHER ex was watching it too so guess what the fuck i did?,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279162237075459,@VHelmintoller Thank you,34374048,"Richmond, VA Capital City ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"Diehard Hokie Fan,Tampa Bay Bucs Fan,Entrepreneur, Owner of 1st Choice Services LLC",Darlex1,Wed Apr 22 19:42:53 +0000 2009,,00f751614d8ce37b,Richmond,"Richmond, VA",US,"[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]"
Mon Oct 21 13:52:46 +0000 2019,1186279162258038784,"Jesus, save those whose lives are in danger because of war, political conflict, or terrorist acts. https://t.co/fUm9EkL8Q8",867390906,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,"I am interested in spreading the gospel one tweet at a time and watching Jesus reap the rewards. Anxious to receive my new, healthy heavenly body!",Stephen Mason,Mon Oct 08 04:11:04 +0000 2012,,0066f2712603327b,Mattapoisett,"Mattapoisett, MA",US,"[[[-70.846327, 41.64168], [-70.846327, 41.672513], [-70.774368, 41.672513], [-70.774368, 41.64168]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163029807104,I posted this dude i was fw. 🤷🏽‍♀️ i had to get spicy 😭 you want sumn to see ima give you sumn to see.,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163314999297,the other day i hacked eli and rt porn then convinced him he did it when he was high :),803592239280779264,"San Antonio, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,real clown girl shit,lit rally courtney luv,Tue Nov 29 13:31:34 +0000 2016,,e0060cda70f5f341,Texas,"Texas, USA",US,"[[[-106.645646, 25.837092], [-106.645646, 36.500695], [-93.508131, 36.500695], [-93.508131, 25.837092]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163310698496,"YEP 👍, APPLE 🍎 🍏 OUT OF BUSINESS. THANKS 🙏 USA 🇺🇸 LABEL 🏷 DHS. MAKE A WAR, LIKE FAST F’heads.",864155113107202049,GOD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,bURKEπZAYIN,SOFZAYIN,Mon May 15 16:26:48 +0000 2017,,d563cf7307e4ba95,Alhambra,"Alhambra, CA",US,"[[[-118.165119, 34.05998], [-118.165119, 34.111213], [-118.108233, 34.111213], [-118.108233, 34.05998]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163533115392,@jer_science Maybe a zoom in of rva population? Local neighborhoods?,238276969,"Richmond, VA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"working for clean and safe water for everyone; likes dogs more than people, Packer fan, grumpy most of the time",Grace LeRose,Fri Jan 14 20:01:50 +0000 2011,,00f751614d8ce37b,Richmond,"Richmond, VA",US,"[[[-77.601044, 37.447046], [-77.601044, 37.61272], [-77.385297, 37.61272], [-77.385297, 37.447046]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163830919169,Now coincidentally the dude a 6 figa nigga that i posted 🤷🏽‍♀️🤣,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279164283781123,@WillStanford76 @getnickwright 🤡 on this app to early,64131562,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"Yankees, Knicks, Jets, Rangers, ND, Duke",Joey Sanders,Sun Aug 09 07:24:55 +0000 2009,,4ec01c9dbc693497,Florida,"Florida, USA",US,"[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279163608481794,لو دارسه هناك م احسن https://t.co/jWVvr90n2q,873187914389344257,🇴🇲l🇺🇸,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,وكن سنداً لروحك ، اتكأ على بعضك و قُم💛,hadeel,Fri Jun 09 14:39:56 +0000 2017,,77aa8a0640caa98c,Athens,"Athens, OH",US,"[[[-82.173479, 39.27973], [-82.173479, 39.361038], [-82.01933, 39.361038], [-82.01933, 39.27973]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279164564955136,Thank you to the random person who just RT’d this. Glad my dreams and goals as a 32 year old woman are supported.,16188861,"Raleigh, NC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,NC native. Former Angeleno. Owner of Melinda Jackson Public Relations. I have a GRAMMY. Yes that’s Dave Grohl. Sorry for all the Harry Styles content.,Melinda J,Mon Sep 08 18:43:14 +0000 2008,,161d2f18e3a0445a,Raleigh,"Raleigh, NC",US,"[[[-78.818343, 35.715805], [-78.818343, 35.972158], [-78.497331, 35.972158], [-78.497331, 35.715805]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279164640448512,Anyways this other nigga i used to text and shit snap me like you went to go see another nigga while we was fw each other,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279164514623488,@annco_riviere https://t.co/RwN8aSTq9o,3776450834,ja/dc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,jamaican • howard university • @hercampushoward • fla X,stefan salvatore stan account,Sun Oct 04 02:34:35 +0000 2015,,01fbe706f872cb32,Washington,"Washington, DC",US,"[[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279165248659456,"@alayaaaa____ @shecraezy Anybody who “hated” high school was either really dramatic, trying to act grown, or sucked… https://t.co/O8cg9n3ucx",2592090835,"Maryland, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,24 yr old entrepreneur 2 failures under my belt and proud of it currently building Paragon Creatives you will hear about it!!!,Raxx,Fri Jun 27 22:40:04 +0000 2014,,d4f00e013186b461,Elkridge,"Elkridge, MD",US,"[[[-76.80445, 39.162427], [-76.80445, 39.251056], [-76.696328, 39.251056], [-76.696328, 39.162427]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279165336510470,Good morning. The disappearance of @GarethBale11 after the FIFA break is very troubling. I understand him not playi… https://t.co/0A6X2IgEAj,3131516590,"La Crescenta, CA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"Socio Fundador de la Peña @RmSurCalifornia, @ULaVerne COMMs Major, @ManagingMadrid Contributor ⚽️🏀 🇺🇸🇦🇷 (Tweets are my own)",Christian D Paredes,Fri Apr 03 02:09:04 +0000 2015,,33ea9c2aad1edb4c,La Crescenta-Montrose,"La Crescenta-Montrose, CA",US,"[[[-118.248823, 34.20542], [-118.248823, 34.252332], [-118.221659, 34.252332], [-118.221659, 34.20542]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279165512863744,I said we was cool but i wouldn’t say all that. He admitted he was fw other females at the time. I ain’t mad at you. Ima match your energy,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279166150402048,@BillBel66502654 @BarrettSallee I think that’s highly possible. LSU has a offense unlike anything Bama has seen in… https://t.co/59HhEdq8Y2,520985282,"Andalusia, AL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"Son, Husband, Father, Chef Restauranteur, Infantryman Dad",Casey Jones Vandy Dad #44⚓️⬇️,Sun Mar 11 03:56:34 +0000 2012,,a6d2697d847410d1,Andalusia,"Andalusia, AL",US,"[[[-86.511493, 31.277915], [-86.511493, 31.334958], [-86.443718, 31.334958], [-86.443718, 31.277915]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279166259466241,Today’s the day my fellow Canadians! Go out and vote! #elx43 #canadavotes2019,330020207,"Toronto, Ontario, Canada","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Millennial Money Expert | Speaker | Accredited Financial Counsellor Canada® | Host of #MoMoneyPodcast,Jessica Moorhouse,Wed Jul 06 00:00:24 +0000 2011,,3797791ff9c0e4c6,Toronto,"Toronto, Ontario",CA,"[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279166351695872,He said “i got whores” i said “i got whores too they just fly me out” 😂🤷🏽‍♀️,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279165395460098,Logan fica tão chateado qdo o Conge faz home office e fecha ele pra fora do quarto na hora dos calls https://t.co/Ifk50jnD21,36257555,NYC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"Sempre apagando twittes velhos pq sim
Comento sem seguir, sigo quem não conheço, respondo o amigo do amigo do amigo 🤷",Joyce,Wed Apr 29 02:20:55 +0000 2009,,8193d87541f11dfb,Cambridge,"Cambridge, MA",US,"[[[-71.160356, 42.352429], [-71.160356, 42.403966], [-71.064398, 42.403966], [-71.064398, 42.352429]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279166678884354,"@britknee_00 @ddiamond @chrislhayes @BrianMannADK Correct about the doctors, for sure.  Patients don't communicate… https://t.co/hImRGtQBrB",284460135,"Tuscaloosa, AL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"roadie, zookeeper, firefighter, paramedic, restaurature, entrepreneur; tryna discern fact from manure.",Eric Wyatt,Tue Apr 19 09:47:37 +0000 2011,,288de3df481163e8,Alabama,"Alabama, USA",US,"[[[-88.473228, 30.144425], [-88.473228, 35.008029], [-84.888247, 35.008029], [-84.888247, 30.144425]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167190589440,I had to learn to love myself I’m still learning....,347287203,"Philadelphia, PA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"thug it out , that’s what I say cuz that’s all I know the truth 🤕💯 Philippians 4:13",neef neef $,Tue Aug 02 15:23:40 +0000 2011,,e4a0d228eb6be76b,Philadelphia,"Philadelphia, PA",US,"[[[-75.280284, 39.871811], [-75.280284, 40.13792], [-74.955712, 40.13792], [-74.955712, 39.871811]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167060398081,@SteveScalise @realDonaldTrump Question for you: could Donald trump go to jail? Like if the house votes to impeach… https://t.co/L0NreweGEk,40777277,"Renton, WA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,working and living in beautiful nw. Also advocating for truth in this new dark world we live in. let's make earth great again #MEGA,John S,Mon May 18 01:03:28 +0000 2009,,9883a4be0cbd497c,Tukwila,"Tukwila, WA",US,"[[[-122.318673, 47.407147], [-122.318673, 47.531957], [-122.241356, 47.531957], [-122.241356, 47.407147]]]"
Mon Oct 21 13:52:47 +0000 2019,1186279166519468035,"~ • Queen Nefertiti 🔥💉👑
 📥📨 Inbox For Pricing And Getting Scheduled https://t.co/Dtv8anbSz7",2295268142,"Indianapolis, IN","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,♎️ / ArtLife🎨✏️ Professional Tattoo Artist💉 👩🏽‍🎨 Painter / R.i.p. Zickey 😪 / RestEasy Big Cuz🙏🏽🤘🏽,Ashyy da Artist ✍🏽👩🏽‍🎨💉,Fri Jan 17 01:22:36 +0000 2014,,724e7bdbe5e6b8e2,Plainfield,"Plainfield, IN",US,"[[[-86.458669, 39.63067], [-86.458669, 39.749143], [-86.326295, 39.749143], [-86.326295, 39.63067]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167316377605,Do you know this man curses me out calls me all types of bitches and guess what y’all??????? He got a whole baby on the way.,821559684,"New York, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Forever Markie ❤️ |Public Figure| SC:lilbigbooty94_x | IG: kayjanae_x #MastersPending🔜📶📚 #UnitedAchievers,November 27 💋🎉,Thu Sep 13 13:59:37 +0000 2012,,a307591cd0413588,Buffalo,"Buffalo, NY",US,"[[[-78.912276, 42.826008], [-78.912276, 42.966451], [-78.79485, 42.966451], [-78.79485, 42.826008]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167668736000,"idk how I made it to my 8am, I need a 24 hour nap😭",2975860396,"Dallas, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,PGC | PVAMU,Joe,Tue Jan 13 04:10:52 +0000 2015,,bdd24fa1c8fe4b6a,Prairie View,"Prairie View, TX",US,"[[[-96.015096, 30.061706], [-96.015096, 30.10461], [-95.965255, 30.10461], [-95.965255, 30.061706]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167689744384,@NateTsune @YYY9696yyy Denial* I'm not cute,716054766116282368,"Spring Hill, IA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"anime, Brony, DC, Marvel, will most likely follow back, as random as Pinkie Pie,Harley Quinn. I'm trans fem don't follow me if you hate trans. I'm also a welder",goodra 🏴󠁧󠁢󠁳󠁣󠁴󠁿proud Scottish slime dragon,Sat Apr 02 00:08:54 +0000 2016,,8872a0d0a19972bf,Indianola,"Indianola, IA",US,"[[[-93.596885, 41.332761], [-93.596885, 41.384022], [-93.533766, 41.384022], [-93.533766, 41.332761]]]"
Mon Oct 21 13:52:48 +0000 2019,1186279167689711616,💕💕,2708135132,"Atlanta, GA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,✨Fashionprenuer 🐆SouthernUniv. ATL💅🏾 #youtuberloading,TAVTOBERRR🥳♎️,Tue Aug 05 03:14:50 +0000 2014,,c7ef5f3368b68777,Baton Rouge,"Baton Rouge, LA",US,"[[[-91.218994, 30.354161], [-91.218994, 30.564039], [-90.962605, 30.564039], [-90.962605, 30.354161]]]"
